fecha_compra,id_producto,total_transacciones
2025-12-12,P028,1
2025-12-12,P033,1
2025-12-12,P038,2
2025-12-12,P039,1
2025-12-12,P040,2
2025-12-12,P043,2
2025-12-12,P053,1
2025-12-12,P054,1
2025-12-12,P055,1
2025-12-12,P056,2
2025-12-12,P057,3
2025-12-12,P059,1
2025-12-12,P065,1
2025-12-12,P068,1
2025-12-12,P069,1
2025-12-12,P071,1
2025-12-12,P074,1
2025-12-12,P075,2
2025-12-12,P076,1
2025-12-12,P077,2
2025-12-12,P079,1
2025-12-12,P083,1
2025-12-12,P084,1
2025-12-12,P086,1
2025-12-12,P093,1
2025-12-13,P002,1
2025-12-13,P003,2
2025-12-13,P006,2
2025-12-13,P009,1
2025-12-13,P010,2
2025-12-13,P011,4
2025-12-13,P015,1
2025-12-13,P018,1
2025-12-13,P024,2
2025-12-13,P025,2
2025-12-13,P027,1
2025-12-13,P028,1
2025-12-13,P029,2
2025-12-13,P037,2
2025-12-13,P038,1
2025-12-13,P039,1
2025-12-13,P047,1
2025-12-13,P051,1
2025-12-13,P053,2
2025-12-13,P054,3
2025-12-13,P055,1
2025-12-13,P059,1
2025-12-13,P060,1
2025-12-13,P062,2
2025-12-13,P064,1
2025-12-13,P065,2
2025-12-13,P069,1
2025-12-13,P070,3
2025-12-13,P071,1
2025-12-13,P072,2
2025-12-13,P074,1
2025-12-13,P075,1
2025-12-13,P076,1
2025-12-13,P079,1
2025-12-13,P080,1
2025-12-13,P081,1
2025-12-13,P083,1
2025-12-13,P085,1
2025-12-13,P087,2
2025-12-13,P089,1
2025-12-13,P091,1
2025-12-14,P002,1
2025-12-14,P007,1
2025-12-14,P009,2
2025-12-14,P011,1
2025-12-14,P015,1
2025-12-14,P017,1
2025-12-14,P020,1
2025-12-14,P021,1
2025-12-14,P023,1
2025-12-14,P024,1
2025-12-14,P025,2
2025-12-14,P028,2
2025-12-14,P033,3
2025-12-14,P036,1
2025-12-14,P037,1
2025-12-14,P038,3
2025-12-14,P043,1
2025-12-14,P044,1
2025-12-14,P052,1
2025-12-14,P054,1
2025-12-14,P058,1
2025-12-14,P059,1
2025-12-14,P060,2
2025-12-14,P063,1
2025-12-14,P065,2
2025-12-14,P066,1
2025-12-14,P069,2
2025-12-14,P071,2
2025-12-14,P072,1
2025-12-14,P074,1
2025-12-14,P077,1
2025-12-14,P080,1
2025-12-14,P081,1
2025-12-14,P084,2
2025-12-14,P085,1
2025-12-14,P087,2
2025-12-14,P091,1
2025-12-14,P092,1
2025-12-14,P093,1
2025-12-15,P002,1
2025-12-15,P006,2
2025-12-15,P008,1
2025-12-15,P009,1
2025-12-15,P010,1
2025-12-15,P015,1
2025-12-15,P025,1
2025-12-15,P033,2
2025-12-15,P036,1
2025-12-15,P038,1
2025-12-15,P047,3
2025-12-15,P048,2
2025-12-15,P052,1
2025-12-15,P055,2
2025-12-15,P063,1
2025-12-15,P066,1
2025-12-15,P069,3
2025-12-15,P071,1
2025-12-15,P072,1
2025-12-15,P073,1
2025-12-15,P077,2
2025-12-15,P078,1
2025-12-15,P081,2
2025-12-15,P084,1
2025-12-15,P085,1
2025-12-15,P086,1
2025-12-15,P087,1
2025-12-15,P089,2
2025-12-15,P091,1
2025-12-15,P092,1
2025-12-15,P093,1
2025-12-16,P002,1
2025-12-16,P006,1
2025-12-16,P007,3
2025-12-16,P009,1
2025-12-16,P013,2
2025-12-16,P015,3
2025-12-16,P017,2
2025-12-16,P020,2
2025-12-16,P025,1
2025-12-16,P027,1
2025-12-16,P031,1
2025-12-16,P033,1
2025-12-16,P036,1
2025-12-16,P037,1
2025-12-16,P038,1
2025-12-16,P039,1
2025-12-16,P040,2
2025-12-16,P043,1
2025-12-16,P044,1
2025-12-16,P051,1
2025-12-16,P053,1
2025-12-16,P056,1
2025-12-16,P058,1
2025-12-16,P065,1
2025-12-16,P066,1
2025-12-16,P068,1
2025-12-16,P069,1
2025-12-16,P070,1
2025-12-16,P073,1
2025-12-16,P077,1
2025-12-16,P078,1
2025-12-16,P079,1
2025-12-16,P080,1
2025-12-16,P083,1
2025-12-16,P084,1
2025-12-16,P086,1
2025-12-16,P087,1
2025-12-16,P091,1
2025-12-16,P093,1
2025-12-17,P002,1
2025-12-17,P003,1
2025-12-17,P006,1
2025-12-17,P007,1
2025-12-17,P008,1
2025-12-17,P013,1
2025-12-17,P014,2
2025-12-17,P015,1
2025-12-17,P016,1
2025-12-17,P018,1
2025-12-17,P027,2
2025-12-17,P031,1
2025-12-17,P032,1
2025-12-17,P033,1
2025-12-17,P036,1
2025-12-17,P040,1
2025-12-17,P043,1
2025-12-17,P044,1
2025-12-17,P048,2
2025-12-17,P049,1
2025-12-17,P052,1
2025-12-17,P053,1
2025-12-17,P059,2
2025-12-17,P062,1
2025-12-17,P063,1
2025-12-17,P064,2
2025-12-17,P068,2
2025-12-17,P069,1
2025-12-17,P073,2
2025-12-17,P074,1
2025-12-17,P076,1
2025-12-17,P079,1
2025-12-17,P081,2
2025-12-17,P083,1
2025-12-17,P086,2
2025-12-17,P089,1
2025-12-17,P092,2
2025-12-18,P002,1
2025-12-18,P003,1
2025-12-18,P008,1
2025-12-18,P010,1
2025-12-18,P011,1
2025-12-18,P015,1
2025-12-18,P018,1
2025-12-18,P021,4
2025-12-18,P029,1
2025-12-18,P033,2
2025-12-18,P036,1
2025-12-18,P039,1
2025-12-18,P040,1
2025-12-18,P044,3
2025-12-18,P047,1
2025-12-18,P048,1
2025-12-18,P049,1
2025-12-18,P051,1
2025-12-18,P052,1
2025-12-18,P053,3
2025-12-18,P057,1
2025-12-18,P058,1
2025-12-18,P059,2
2025-12-18,P062,1
2025-12-18,P063,1
2025-12-18,P066,1
2025-12-18,P074,2
2025-12-18,P075,1
2025-12-18,P077,2
2025-12-18,P079,1
2025-12-18,P080,1
2025-12-18,P085,1
2025-12-18,P086,3
2025-12-18,P087,2
2025-12-18,P089,1
2025-12-18,P091,2
2025-12-18,P092,2
2025-12-18,P093,1
2025-12-19,P002,1
2025-12-19,P004,1
2025-12-19,P006,1
2025-12-19,P007,1
2025-12-19,P008,1
2025-12-19,P009,1
2025-12-19,P014,2
2025-12-19,P015,1
2025-12-19,P018,1
2025-12-19,P020,1
2025-12-19,P023,1
2025-12-19,P024,1
2025-12-19,P027,1
2025-12-19,P029,1
2025-12-19,P032,1
2025-12-19,P036,1
2025-12-19,P037,1
2025-12-19,P038,1
2025-12-19,P040,1
2025-12-19,P044,2
2025-12-19,P047,2
2025-12-19,P048,1
2025-12-19,P049,2
2025-12-19,P051,1
2025-12-19,P054,1
2025-12-19,P055,1
2025-12-19,P057,3
2025-12-19,P058,1
2025-12-19,P061,1
2025-12-19,P062,2
2025-12-19,P063,1
2025-12-19,P064,1
2025-12-19,P065,1
2025-12-19,P069,3
2025-12-19,P070,1
2025-12-19,P072,1
2025-12-19,P075,2
2025-12-19,P076,1
2025-12-19,P077,1
2025-12-19,P080,2
2025-12-19,P081,1
2025-12-19,P084,1
2025-12-19,P086,2
2025-12-19,P092,1
2025-12-20,P002,2
2025-12-20,P003,1
2025-12-20,P009,1
2025-12-20,P011,1
2025-12-20,P014,2
2025-12-20,P015,4
2025-12-20,P016,1
2025-12-20,P017,1
2025-12-20,P018,1
2025-12-20,P021,1
2025-12-20,P025,1
2025-12-20,P027,3
2025-12-20,P032,1
2025-12-20,P033,1
2025-12-20,P036,1
2025-12-20,P038,2
2025-12-20,P040,2
2025-12-20,P044,2
2025-12-20,P047,1
2025-12-20,P049,2
2025-12-20,P056,1
2025-12-20,P057,1
2025-12-20,P058,2
2025-12-20,P059,1
2025-12-20,P060,1
2025-12-20,P064,2
2025-12-20,P066,1
2025-12-20,P072,2
2025-12-20,P074,1
2025-12-20,P079,1
2025-12-20,P081,1
2025-12-20,P083,1
2025-12-20,P084,1
2025-12-20,P085,1
2025-12-20,P086,1
2025-12-20,P087,2
2025-12-20,P091,3
2025-12-21,P002,3
2025-12-21,P006,2
2025-12-21,P007,2
2025-12-21,P008,2
2025-12-21,P010,1
2025-12-21,P017,1
2025-12-21,P018,1
2025-12-21,P020,1
2025-12-21,P021,1
2025-12-21,P023,1
2025-12-21,P024,1
2025-12-21,P025,3
2025-12-21,P027,3
2025-12-21,P031,1
2025-12-21,P037,1
2025-12-21,P047,1
2025-12-21,P049,1
2025-12-21,P051,2
2025-12-21,P058,2
2025-12-21,P059,3
2025-12-21,P061,3
2025-12-21,P064,1
2025-12-21,P068,1
2025-12-21,P072,1
2025-12-21,P073,2
2025-12-21,P074,1
2025-12-21,P075,1
2025-12-21,P076,1
2025-12-21,P078,1
2025-12-21,P081,1
2025-12-21,P083,1
2025-12-21,P084,2
2025-12-21,P086,1
2025-12-21,P087,1
2025-12-22,P008,1
2025-12-22,P009,2
2025-12-22,P010,1
2025-12-22,P016,1
2025-12-22,P017,2
2025-12-22,P018,2
2025-12-22,P021,2
2025-12-22,P022,1
2025-12-22,P023,2
2025-12-22,P024,2
2025-12-22,P025,2
2025-12-22,P027,2
2025-12-22,P031,1
2025-12-22,P033,1
2025-12-22,P036,2
2025-12-22,P038,3
2025-12-22,P040,3
2025-12-22,P043,1
2025-12-22,P053,1
2025-12-22,P054,1
2025-12-22,P055,3
2025-12-22,P059,1
2025-12-22,P061,2
2025-12-22,P064,3
2025-12-22,P065,1
2025-12-22,P068,1
2025-12-22,P070,1
2025-12-22,P076,1
2025-12-22,P078,1
2025-12-22,P081,1
2025-12-22,P083,1
2025-12-22,P085,1
2025-12-22,P087,1
2025-12-22,P091,3
2025-12-22,P093,1
2025-12-23,P003,3
2025-12-23,P004,1
2025-12-23,P007,1
2025-12-23,P009,2
2025-12-23,P010,1
2025-12-23,P011,1
2025-12-23,P016,1
2025-12-23,P017,1
2025-12-23,P021,1
2025-12-23,P022,1
2025-12-23,P024,1
2025-12-23,P027,1
2025-12-23,P028,2
2025-12-23,P029,1
2025-12-23,P032,1
2025-12-23,P038,1
2025-12-23,P039,2
2025-12-23,P040,1
2025-12-23,P047,1
2025-12-23,P051,1
2025-12-23,P054,1
2025-12-23,P056,1
2025-12-23,P058,3
2025-12-23,P059,1
2025-12-23,P060,1
2025-12-23,P063,2
2025-12-23,P069,1
2025-12-23,P071,1
2025-12-23,P073,2
2025-12-23,P075,2
2025-12-23,P076,1
2025-12-23,P077,4
2025-12-23,P078,2
2025-12-23,P080,1
2025-12-23,P085,2
2025-12-23,P086,1
2025-12-23,P092,2
2025-12-24,P002,2
2025-12-24,P003,1
2025-12-24,P004,1
2025-12-24,P007,1
2025-12-24,P008,1
2025-12-24,P011,1
2025-12-24,P014,4
2025-12-24,P015,1
2025-12-24,P016,2
2025-12-24,P017,3
2025-12-24,P021,2
2025-12-24,P022,1
2025-12-24,P023,2
2025-12-24,P024,1
2025-12-24,P025,1
2025-12-24,P031,1
2025-12-24,P032,1
2025-12-24,P039,2
2025-12-24,P043,2
2025-12-24,P053,3
2025-12-24,P056,1
2025-12-24,P057,1
2025-12-24,P058,1
2025-12-24,P059,1
2025-12-24,P064,1
2025-12-24,P065,2
2025-12-24,P066,1
2025-12-24,P073,1
2025-12-24,P074,1
2025-12-24,P076,1
2025-12-24,P077,1
2025-12-24,P080,1
2025-12-24,P081,1
2025-12-24,P083,1
2025-12-24,P084,1
2025-12-24,P085,1
2025-12-24,P087,1
2025-12-24,P092,1
2025-12-25,P002,1
2025-12-25,P004,1
2025-12-25,P008,1
2025-12-25,P010,1
2025-12-25,P011,1
2025-12-25,P014,2
2025-12-25,P015,1
2025-12-25,P017,2
2025-12-25,P020,2
2025-12-25,P021,2
2025-12-25,P022,1
2025-12-25,P024,1
2025-12-25,P028,1
2025-12-25,P029,1
2025-12-25,P031,1
2025-12-25,P033,1
2025-12-25,P036,2
2025-12-25,P039,3
2025-12-25,P043,1
2025-12-25,P044,1
2025-12-25,P047,2
2025-12-25,P048,2
2025-12-25,P049,1
2025-12-25,P051,1
2025-12-25,P053,1
2025-12-25,P055,1
2025-12-25,P057,2
2025-12-25,P059,1
2025-12-25,P060,1
2025-12-25,P066,1
2025-12-25,P068,3
2025-12-25,P069,2
2025-12-25,P070,2
2025-12-25,P071,4
2025-12-25,P072,1
2025-12-25,P075,2
2025-12-25,P085,1
2025-12-25,P087,1
2025-12-25,P093,1
2025-12-26,P003,1
2025-12-26,P004,2
2025-12-26,P006,1
2025-12-26,P009,1
2025-12-26,P015,1
2025-12-26,P016,1
2025-12-26,P017,1
2025-12-26,P020,2
2025-12-26,P022,2
2025-12-26,P024,1
2025-12-26,P027,2
2025-12-26,P028,1
2025-12-26,P029,1
2025-12-26,P033,1
2025-12-26,P036,1
2025-12-26,P037,1
2025-12-26,P038,1
2025-12-26,P039,1
2025-12-26,P040,2
2025-12-26,P043,1
2025-12-26,P044,1
2025-12-26,P048,1
2025-12-26,P049,2
2025-12-26,P051,1
2025-12-26,P053,1
2025-12-26,P056,1
2025-12-26,P057,2
2025-12-26,P059,3
2025-12-26,P060,2
2025-12-26,P061,1
2025-12-26,P062,1
2025-12-26,P065,1
2025-12-26,P066,1
2025-12-26,P068,1
2025-12-26,P070,1
2025-12-26,P074,2
2025-12-26,P078,2
2025-12-26,P083,1
2025-12-26,P084,1
2025-12-26,P085,2
2025-12-26,P092,1
2025-12-26,P093,1
2025-12-27,P002,1
2025-12-27,P004,1
2025-12-27,P006,2
2025-12-27,P010,1
2025-12-27,P013,2
2025-12-27,P016,2
2025-12-27,P018,3
2025-12-27,P022,1
2025-12-27,P023,3
2025-12-27,P027,1
2025-12-27,P028,1
2025-12-27,P031,1
2025-12-27,P032,1
2025-12-27,P033,2
2025-12-27,P037,1
2025-12-27,P038,1
2025-12-27,P044,1
2025-12-27,P047,1
2025-12-27,P049,1
2025-12-27,P056,1
2025-12-27,P057,1
2025-12-27,P059,1
2025-12-27,P061,1
2025-12-27,P062,1
2025-12-27,P063,1
2025-12-27,P064,1
2025-12-27,P066,1
2025-12-27,P070,1
2025-12-27,P073,1
2025-12-27,P075,1
2025-12-27,P076,1
2025-12-27,P077,1
2025-12-27,P078,2
2025-12-27,P079,1
2025-12-27,P080,2
2025-12-27,P085,1
2025-12-27,P086,1
2025-12-27,P087,2
2025-12-27,P089,1
2025-12-27,P092,1
2025-12-27,P093,3
2025-12-28,P004,1
2025-12-28,P006,2
2025-12-28,P008,1
2025-12-28,P010,1
2025-12-28,P011,3
2025-12-28,P014,1
2025-12-28,P015,1
2025-12-28,P016,1
2025-12-28,P018,2
2025-12-28,P020,1
2025-12-28,P021,1
2025-12-28,P022,1
2025-12-28,P025,2
2025-12-28,P029,2
2025-12-28,P032,1
2025-12-28,P034,1
2025-12-28,P036,1
2025-12-28,P037,1
2025-12-28,P044,2
2025-12-28,P048,1
2025-12-28,P051,1
2025-12-28,P053,1
2025-12-28,P058,1
2025-12-28,P060,2
2025-12-28,P063,1
2025-12-28,P064,1
2025-12-28,P069,3
2025-12-28,P071,2
2025-12-28,P073,1
2025-12-28,P074,2
2025-12-28,P075,1
2025-12-28,P077,1
2025-12-28,P078,1
2025-12-28,P080,1
2025-12-28,P083,1
2025-12-28,P085,2
2025-12-29,P004,2
2025-12-29,P006,1
2025-12-29,P007,2
2025-12-29,P010,1
2025-12-29,P014,2
2025-12-29,P016,1
2025-12-29,P022,1
2025-12-29,P029,1
2025-12-29,P036,3
2025-12-29,P037,3
2025-12-29,P038,1
2025-12-29,P039,2
2025-12-29,P043,1
2025-12-29,P044,1
2025-12-29,P047,1
2025-12-29,P049,1
2025-12-29,P053,2
2025-12-29,P055,1
2025-12-29,P056,1
2025-12-29,P058,1
2025-12-29,P060,1
2025-12-29,P061,3
2025-12-29,P062,2
2025-12-29,P063,2
2025-12-29,P065,1
2025-12-29,P066,1
2025-12-29,P069,2
2025-12-29,P070,1
2025-12-29,P071,1
2025-12-29,P089,1
2025-12-29,P091,2
2025-12-29,P092,3
2025-12-29,P093,1
2025-12-30,P003,2
2025-12-30,P006,1
2025-12-30,P007,4
2025-12-30,P009,1
2025-12-30,P010,2
2025-12-30,P013,1
2025-12-30,P017,3
2025-12-30,P018,1
2025-12-30,P021,1
2025-12-30,P023,2
2025-12-30,P024,2
2025-12-30,P033,1
2025-12-30,P037,1
2025-12-30,P038,1
2025-12-30,P039,1
2025-12-30,P040,3
2025-12-30,P043,1
2025-12-30,P044,2
2025-12-30,P047,1
2025-12-30,P048,1
2025-12-30,P049,1
2025-12-30,P053,2
2025-12-30,P056,1
2025-12-30,P057,2
2025-12-30,P058,1
2025-12-30,P059,2
2025-12-30,P066,1
2025-12-30,P068,2
2025-12-30,P069,2
2025-12-30,P071,1
2025-12-30,P072,1
2025-12-30,P074,1
2025-12-30,P075,2
2025-12-30,P078,1
2025-12-30,P079,1
2025-12-30,P080,1
2025-12-30,P085,1
2025-12-30,P089,1
2025-12-30,P091,2
2025-12-31,P002,1
2025-12-31,P004,1
2025-12-31,P007,1
2025-12-31,P008,1
2025-12-31,P010,2
2025-12-31,P013,1
2025-12-31,P016,1
2025-12-31,P017,2
2025-12-31,P020,1
2025-12-31,P023,1
2025-12-31,P025,2
2025-12-31,P027,1
2025-12-31,P033,2
2025-12-31,P034,1
2025-12-31,P036,2
2025-12-31,P037,2
2025-12-31,P040,1
2025-12-31,P043,1
2025-12-31,P044,3
2025-12-31,P048,2
2025-12-31,P055,1
2025-12-31,P056,2
2025-12-31,P059,2
2025-12-31,P061,1
2025-12-31,P062,1
2025-12-31,P064,1
2025-12-31,P069,1
2025-12-31,P072,2
2025-12-31,P073,1
2025-12-31,P078,1
2025-12-31,P080,1
2025-12-31,P083,1
2025-12-31,P085,3
2025-12-31,P091,2
2025-12-31,P093,1
2026-01-01,P002,1
2026-01-01,P004,1
2026-01-01,P006,1
2026-01-01,P011,1
2026-01-01,P013,1
2026-01-01,P015,2
2026-01-01,P017,1
2026-01-01,P020,3
2026-01-01,P021,1
2026-01-01,P024,2
2026-01-01,P025,1
2026-01-01,P031,1
2026-01-01,P033,1
2026-01-01,P036,1
2026-01-01,P037,2
2026-01-01,P038,1
2026-01-01,P040,1
2026-01-01,P044,1
2026-01-01,P051,2
2026-01-01,P052,1
2026-01-01,P055,1
2026-01-01,P058,2
2026-01-01,P060,1
2026-01-01,P063,2
2026-01-01,P065,2
2026-01-01,P066,1
2026-01-01,P069,1
2026-01-01,P071,1
2026-01-01,P072,1
2026-01-01,P073,1
2026-01-01,P077,1
2026-01-01,P080,1
2026-01-01,P081,1
2026-01-01,P083,2
2026-01-01,P086,1
2026-01-01,P087,1
2026-01-01,P089,2
2026-01-01,P091,1
2026-01-01,P093,2
2026-01-02,P002,1
2026-01-02,P006,1
2026-01-02,P007,2
2026-01-02,P008,1
2026-01-02,P009,2
2026-01-02,P013,2
2026-01-02,P014,1
2026-01-02,P016,1
2026-01-02,P020,2
2026-01-02,P023,1
2026-01-02,P029,2
2026-01-02,P033,1
2026-01-02,P034,2
2026-01-02,P038,1
2026-01-02,P040,1
2026-01-02,P043,1
2026-01-02,P047,1
2026-01-02,P048,3
2026-01-02,P051,4
2026-01-02,P052,2
2026-01-02,P053,1
2026-01-02,P056,1
2026-01-02,P058,1
2026-01-02,P071,1
2026-01-02,P077,1
2026-01-02,P078,1
2026-01-02,P081,1
2026-01-02,P084,1
2026-01-02,P085,3
2026-01-02,P086,1
2026-01-02,P087,1
2026-01-02,P092,1
2026-01-03,P002,1
2026-01-03,P004,1
2026-01-03,P008,2
2026-01-03,P013,2
2026-01-03,P014,1
2026-01-03,P018,2
2026-01-03,P020,1
2026-01-03,P022,1
2026-01-03,P023,1
2026-01-03,P025,1
2026-01-03,P027,1
2026-01-03,P028,1
2026-01-03,P031,2
2026-01-03,P032,3
2026-01-03,P034,1
2026-01-03,P038,1
2026-01-03,P039,1
2026-01-03,P040,2
2026-01-03,P044,1
2026-01-03,P048,1
2026-01-03,P053,2
2026-01-03,P054,2
2026-01-03,P056,1
2026-01-03,P057,1
2026-01-03,P058,2
2026-01-03,P059,3
2026-01-03,P061,1
2026-01-03,P062,1
2026-01-03,P063,1
2026-01-03,P064,1
2026-01-03,P065,2
2026-01-03,P066,1
2026-01-03,P072,1
2026-01-03,P073,4
2026-01-03,P075,1
2026-01-03,P076,1
2026-01-03,P079,1
2026-01-03,P080,1
2026-01-03,P083,1
2026-01-03,P086,1
2026-01-03,P087,2
2026-01-04,P004,1
2026-01-04,P006,1
2026-01-04,P008,1
2026-01-04,P010,1
2026-01-04,P013,1
2026-01-04,P015,1
2026-01-04,P017,1
2026-01-04,P023,1
2026-01-04,P024,2
2026-01-04,P031,2
2026-01-04,P032,1
2026-01-04,P034,1
2026-01-04,P037,1
2026-01-04,P039,1
2026-01-04,P043,3
2026-01-04,P044,1
2026-01-04,P047,1
2026-01-04,P048,1
2026-01-04,P049,2
2026-01-04,P051,2
2026-01-04,P054,1
2026-01-04,P056,1
2026-01-04,P057,1
2026-01-04,P059,1
2026-01-04,P061,2
2026-01-04,P063,1
2026-01-04,P068,1
2026-01-04,P070,2
2026-01-04,P072,1
2026-01-04,P078,1
2026-01-04,P080,1
2026-01-04,P081,2
2026-01-04,P084,1
2026-01-04,P086,1
2026-01-05,P003,1
2026-01-05,P004,1
2026-01-05,P006,2
2026-01-05,P007,1
2026-01-05,P008,1
2026-01-05,P011,1
2026-01-05,P013,1
2026-01-05,P014,1
2026-01-05,P015,1
2026-01-05,P018,1
2026-01-05,P020,1
2026-01-05,P021,1
2026-01-05,P024,1
2026-01-05,P025,2
2026-01-05,P032,1
2026-01-05,P033,1
2026-01-05,P034,1
2026-01-05,P038,2
2026-01-05,P039,1
2026-01-05,P040,1
2026-01-05,P047,2
2026-01-05,P051,1
2026-01-05,P052,1
2026-01-05,P053,1
2026-01-05,P056,1
2026-01-05,P059,1
2026-01-05,P060,1
2026-01-05,P061,1
2026-01-05,P065,2
2026-01-05,P070,1
2026-01-05,P071,1
2026-01-05,P072,1
2026-01-05,P077,1
2026-01-05,P079,1
2026-01-05,P083,1
2026-01-05,P084,3
2026-01-05,P085,1
2026-01-05,P089,1
2026-01-05,P091,2
2026-01-05,P092,1
2026-01-06,P002,1
2026-01-06,P008,1
2026-01-06,P009,1
2026-01-06,P011,1
2026-01-06,P013,2
2026-01-06,P015,1
2026-01-06,P016,1
2026-01-06,P020,1
2026-01-06,P022,1
2026-01-06,P025,2
2026-01-06,P029,2
2026-01-06,P031,1
2026-01-06,P032,1
2026-01-06,P033,1
2026-01-06,P034,1
2026-01-06,P037,2
2026-01-06,P039,1
2026-01-06,P040,1
2026-01-06,P044,1
2026-01-06,P047,2
2026-01-06,P048,1
2026-01-06,P053,2
2026-01-06,P057,2
2026-01-06,P058,1
2026-01-06,P059,1
2026-01-06,P060,2
2026-01-06,P061,2
2026-01-06,P062,2
2026-01-06,P063,1
2026-01-06,P065,1
2026-01-06,P068,1
2026-01-06,P072,2
2026-01-06,P073,1
2026-01-06,P074,2
2026-01-06,P077,1
2026-01-06,P078,1
2026-01-06,P079,1
2026-01-06,P081,4
2026-01-06,P086,1
2026-01-06,P087,2
2026-01-06,P089,2
2026-01-06,P093,1
2026-01-07,P006,1
2026-01-07,P008,1
2026-01-07,P009,1
2026-01-07,P011,1
2026-01-07,P013,1
2026-01-07,P017,1
2026-01-07,P018,2
2026-01-07,P020,1
2026-01-07,P021,1
2026-01-07,P024,1
2026-01-07,P028,1
2026-01-07,P031,1
2026-01-07,P034,1
2026-01-07,P038,1
2026-01-07,P040,1
2026-01-07,P043,1
2026-01-07,P044,1
2026-01-07,P047,1
2026-01-07,P049,1
2026-01-07,P052,2
2026-01-07,P058,2
2026-01-07,P061,1
2026-01-07,P062,2
2026-01-07,P063,2
2026-01-07,P065,1
2026-01-07,P066,1
2026-01-07,P075,1
2026-01-07,P077,1
2026-01-07,P078,3
2026-01-07,P081,2
2026-01-07,P083,2
2026-01-07,P086,1
2026-01-07,P087,1
2026-01-08,P007,1
2026-01-08,P009,1
2026-01-08,P010,5
2026-01-08,P011,1
2026-01-08,P014,1
2026-01-08,P017,1
2026-01-08,P020,1
2026-01-08,P022,1
2026-01-08,P023,1
2026-01-08,P024,1
2026-01-08,P027,1
2026-01-08,P028,1
2026-01-08,P031,1
2026-01-08,P040,1
2026-01-08,P043,2
2026-01-08,P047,1
2026-01-08,P049,2
2026-01-08,P052,1
2026-01-08,P053,1
2026-01-08,P055,1
2026-01-08,P057,1
2026-01-08,P060,1
2026-01-08,P061,2
2026-01-08,P062,1
2026-01-08,P063,2
2026-01-08,P064,1
2026-01-08,P066,1
2026-01-08,P068,2
2026-01-08,P071,1
2026-01-08,P072,1
2026-01-08,P074,1
2026-01-08,P075,1
2026-01-08,P077,2
2026-01-08,P081,1
2026-01-08,P083,1
2026-01-08,P086,3
2026-01-08,P087,2
2026-01-08,P093,2
2026-01-09,P007,1
2026-01-09,P010,2
2026-01-09,P014,3
2026-01-09,P015,1
2026-01-09,P017,1
2026-01-09,P018,1
2026-01-09,P024,1
2026-01-09,P028,1
2026-01-09,P029,1
2026-01-09,P031,1
2026-01-09,P032,1
2026-01-09,P036,1
2026-01-09,P037,1
2026-01-09,P040,1
2026-01-09,P043,2
2026-01-09,P047,2
2026-01-09,P048,2
2026-01-09,P051,1
2026-01-09,P052,2
2026-01-09,P057,1
2026-01-09,P059,1
2026-01-09,P061,2
2026-01-09,P062,2
2026-01-09,P063,1
2026-01-09,P066,2
2026-01-09,P068,2
2026-01-09,P069,2
2026-01-09,P071,2
2026-01-09,P072,2
2026-01-09,P075,1
2026-01-09,P078,1
2026-01-09,P081,1
2026-01-09,P082,1
2026-01-09,P084,1
2026-01-09,P085,1
2026-01-09,P086,1
2026-01-09,P091,1
2026-01-09,P092,1
2026-01-10,P004,1
2026-01-10,P006,1
2026-01-10,P007,3
2026-01-10,P008,1
2026-01-10,P010,2
2026-01-10,P012,1
2026-01-10,P015,1
2026-01-10,P016,1
2026-01-10,P018,1
2026-01-10,P021,1
2026-01-10,P022,1
2026-01-10,P025,1
2026-01-10,P028,2
2026-01-10,P029,3
2026-01-10,P031,1
2026-01-10,P032,1
2026-01-10,P033,2
2026-01-10,P034,1
2026-01-10,P038,1
2026-01-10,P040,1
2026-01-10,P043,3
2026-01-10,P044,3
2026-01-10,P052,1
2026-01-10,P053,1
2026-01-10,P054,1
2026-01-10,P055,1
2026-01-10,P056,1
2026-01-10,P060,1
2026-01-10,P061,1
2026-01-10,P062,1
2026-01-10,P064,1
2026-01-10,P069,3
2026-01-10,P071,1
2026-01-10,P072,4
2026-01-10,P077,1
2026-01-10,P078,1
2026-01-10,P079,1
2026-01-10,P080,2
2026-01-10,P082,1
2026-01-10,P084,1
2026-01-10,P085,2
2026-01-10,P087,2
2026-01-10,P091,2
2026-01-10,P092,1
2026-01-10,P093,1
2026-01-11,P002,1
2026-01-11,P003,2
2026-01-11,P006,3
2026-01-11,P007,1
2026-01-11,P009,1
2026-01-11,P011,1
2026-01-11,P012,2
2026-01-11,P013,1
2026-01-11,P016,2
2026-01-11,P021,2
2026-01-11,P023,1
2026-01-11,P024,1
2026-01-11,P027,3
2026-01-11,P029,1
2026-01-11,P032,1
2026-01-11,P033,1
2026-01-11,P039,2
2026-01-11,P040,1
2026-01-11,P043,2
2026-01-11,P044,2
2026-01-11,P047,2
2026-01-11,P049,1
2026-01-11,P052,1
2026-01-11,P053,2
2026-01-11,P054,1
2026-01-11,P057,1
2026-01-11,P060,1
2026-01-11,P062,1
2026-01-11,P063,2
2026-01-11,P064,1
2026-01-11,P069,1
2026-01-11,P072,1
2026-01-11,P073,2
2026-01-11,P074,1
2026-01-11,P085,1
2026-01-11,P086,2
2026-01-11,P087,1
2026-01-11,P092,2
2026-01-12,P002,1
2026-01-12,P003,1
2026-01-12,P004,2
2026-01-12,P006,1
2026-01-12,P008,3
